,total_time,fire_size
7931,2 days 15:30:00,3026.0
7932,6 days 23:00:00,15720.0
7933,4 days 19:37:00,10772.0
7934,4 days 03:12:00,1519.0
7935,10 days 22:20:00,23948.0
7936,20 days 08:31:00,53000.0
7937,8 days 05:20:00,4324.0
7938,10 days 17:03:00,5451.0
7939,12 days 00:13:00,1576.7
7940,6 days 04:27:00,1748.0
7941,5 days 00:33:00,2539.0
7942,53 days 20:45:00,31010.0
7943,6 days 16:00:00,1920.0
7944,1 days 05:06:00,1537.0
7945,64 days 05:40:00,26093.0
7946,6 days 22:16:00,4243.0
7947,5 days 02:45:00,1508.6
7948,50 days 08:30:00,4240.0
7949,50 days 07:34:00,7299.0
7950,3 days 22:00:00,1757.0
7951,11 days 08:00:00,1500.0
7952,17 days 23:30:00,2349.0
7953,6 days 23:30:00,1662.0
7954,0 days 12:00:00,5000.0
7955,16 days 01:00:00,3200.0
7956,1 days 15:45:00,1276.0
7957,3 days 11:15:00,2116.0
7958,0 days 18:30:00,2575.0
7959,4 days 03:15:00,6384.0
7960,4 days 03:15:00,1340.0
7961,4 days 06:00:00,3105.0
7962,2 days 21:00:00,3280.0
7963,4 days 18:15:00,1007.0
7964,0 days 15:15:00,4729.0
7965,4 days 05:22:00,5912.0
7966,69 days 02:00:00,2450.0
7967,36 days 16:37:00,5541.0
7968,117 days 22:03:00,2096.0
7969,0 days 05:27:00,1000.0
7970,6 days 05:58:00,3505.0
7971,12 days 07:00:00,1275.0
7972,0 days 04:30:00,1152.0
7973,0 days 04:53:00,1000.0
7974,0 days 05:14:00,1200.0
7975,5 days 21:30:00,16580.0
7976,0 days 22:31:00,1570.0
7977,0 days 20:29:00,7100.0
7978,11 days 04:09:00,1118.0
7979,0 days 04:20:00,1300.0
7980,1 days 07:31:00,1408.0
7981,11 days 23:24:00,8877.0
7982,4 days 01:15:00,2600.0
7983,2 days 06:00:00,2184.0
7984,2 days 05:30:00,2494.0
7985,6 days 05:10:00,1600.0
7986,3 days 01:15:00,6000.0
7987,0 days 11:45:00,1227.0
7988,10 days 22:30:00,5150.0
7989,0 days 06:08:00,1800.0
7990,3 days 03:49:00,1155.0
7991,5 days 15:37:00,1094.0
7992,2 days 03:24:00,1900.0
7993,49 days 00:04:00,1379.0
7994,1 days 00:50:00,1500.0
7995,0 days 22:00:00,1900.0
7996,1 days 03:45:00,1200.0
7997,0 days 06:17:00,1500.0
7998,5 days 00:57:00,1442.0
7999,0 days 06:30:00,1200.0
8000,54 days 19:38:00,2447.0
8001,10 days 05:22:00,8080.0
8002,10 days 22:41:00,1465.0
8003,7 days 08:04:00,25213.0
8004,4 days 08:30:00,2192.0
8005,2 days 16:12:00,7000.0
8006,5 days 08:23:00,4100.0
8007,0 days 09:12:00,6500.0
8008,2 days 19:52:00,10130.0
8009,2 days 05:58:00,3147.0
8010,25 days 17:15:00,1307.0
8011,8 days 02:50:00,14000.0
8012,6 days 05:00:00,1200.0
8013,27 days 19:11:00,1078.0
8014,8 days 00:00:00,3000.0
8015,5 days 21:00:00,1300.0
8016,3 days 06:36:00,4500.0
8017,3 days 01:00:00,3500.0
8018,1 days 18:15:00,3422.0
8019,1 days 03:15:00,1026.0
8020,80 days 19:18:00,4060.0
8021,75 days 20:30:00,2674.0
8022,76 days 13:49:00,4227.0
8023,92 days 02:09:00,16278.0
8024,14 days 01:15:00,5225.0
8025,137 days 20:45:00,9848.0
8026,50 days 20:07:00,22077.0
8027,57 days 01:04:00,5505.0
8028,86 days 02:44:00,8690.0
8029,5 days 12:05:00,1980.0
8030,57 days 00:20:00,33758.0
8031,49 days 23:30:00,115279.2
8032,24 days 01:56:00,47958.0
8033,0 days 01:31:00,2546.0
8034,18 days 20:43:00,1073.0
8035,98 days 00:06:00,14435.0
8036,32 days 19:26:00,3680.0
8037,11 days 00:12:00,1661.0
8038,59 days 20:59:00,3853.0
8039,72 days 23:34:00,1277.0
8040,50 days 00:30:00,1529.0
8041,46 days 02:00:00,3852.0
8042,29 days 18:30:00,2200.0
8043,32 days 21:45:00,2020.0
8044,32 days 20:59:00,2086.0
8045,61 days 12:20:00,6595.0
8046,5 days 20:18:00,1174.0
8047,26 days 18:33:00,13057.0
8048,12 days 00:58:00,5488.0
8049,31 days 21:54:00,8871.0
8050,33 days 20:27:00,2684.0
8051,30 days 23:30:00,3626.0
8052,68 days 05:46:00,4303.0
8053,54 days 20:38:00,10612.0
8054,53 days 17:13:00,12550.0
8055,11 days 21:00:00,5498.0
8056,0 days 01:00:00,3632.0
8057,0 days 00:30:00,13110.0
8058,70 days 00:30:00,32496.0
8059,15 days 07:24:00,31872.0
8060,0 days 01:16:00,1680.0
8061,0 days 00:29:00,4045.0
8062,67 days 21:00:00,1435.0
8063,92 days 18:30:00,6258.0
8064,21 days 13:15:00,13837.0
8065,116 days 19:09:00,4040.0
8066,7 days 03:11:00,6908.0
8067,84 days 17:07:00,5084.0
8068,87 days 18:51:00,2972.0
8069,45 days 19:26:00,5508.0
8070,7 days 03:43:00,1611.0
8071,100 days 11:43:00,3023.0
8072,32 days 01:39:00,4106.0
8073,30 days 22:30:00,7175.0
8074,26 days 00:45:00,36185.0
8075,17 days 04:53:00,4620.0
8076,65 days 12:22:00,1949.0
8077,24 days 17:58:00,3624.0
8078,14 days 04:08:00,8287.0
8079,38 days 05:10:00,13650.0
8080,64 days 01:10:00,3075.0
8081,40 days 01:50:00,4958.0
8082,36 days 17:48:00,8120.0
8083,74 days 06:03:00,6033.0
8084,2 days 00:15:00,1071.0
8085,4 days 21:00:00,2067.0
8086,0 days 07:22:00,1016.0
8087,3 days 01:30:00,2154.0
8088,3 days 20:45:00,2254.0
8089,5 days 07:00:00,8874.0
8090,3 days 06:00:00,1612.0
8091,4 days 19:30:00,4808.4
8092,103 days 18:00:00,196722.2
8093,1 days 07:00:00,3800.0
8094,0 days 00:30:00,1021.0
8095,2 days 07:00:00,2987.0
8096,2 days 06:00:00,3708.0
8097,2 days 07:00:00,1873.0
8098,2 days 00:00:00,11218.0
8099,6 days 18:00:00,1200.0
8100,1 days 19:00:00,1062.0
8101,1 days 23:00:00,2250.0
8102,131 days 19:21:00,23270.0
8103,14 days 03:53:00,1906.0
8104,9 days 16:19:00,1995.0
8105,5 days 02:38:00,2621.9
8106,17 days 23:00:00,1000.0
8107,22 days 12:49:00,1110.0
8108,86 days 06:00:00,2449.0
8109,21 days 17:00:00,1843.0
8110,20 days 21:49:00,6975.0
8111,53 days 00:43:00,6137.0
8112,10 days 02:40:00,14712.0
8113,26 days 06:49:00,1097.0
8114,55 days 06:49:00,73682.0
8115,16 days 04:26:00,7000.0
8116,12 days 22:23:00,1482.0
8117,15 days 23:26:00,2890.0
8118,6 days 03:32:00,1378.0
8119,51 days 23:00:00,15233.0
8120,5 days 02:32:00,1054.0
8121,15 days 00:00:00,12660.0
8122,13 days 13:59:00,13153.0
8123,73 days 00:15:00,1077.0
8124,38 days 02:49:00,4748.0
8125,41 days 02:06:00,4776.0
8126,16 days 03:31:00,19569.0
8127,26 days 00:00:00,3828.0
8128,16 days 04:00:00,2641.0
8129,1 days 18:16:00,3634.6
8130,1 days 01:42:00,1206.0
8131,1 days 05:13:00,1198.0
8132,23 days 19:00:00,65200.0
8133,11 days 10:30:00,4748.0
8134,1 days 15:55:00,3073.0
8135,1 days 04:41:00,1630.0
8136,1 days 20:21:00,3058.0
8137,4 days 03:35:00,5011.0
8138,6 days 21:15:00,33867.0
8139,5 days 16:56:00,2095.0
8140,4 days 09:30:00,2000.0
8141,101 days 20:53:00,1319.0
8142,4 days 04:05:00,1331.3
8143,4 days 03:16:00,1032.8
8144,0 days 08:55:00,3670.0
8145,4 days 01:33:00,1369.9
8146,1 days 04:42:00,9363.0
8147,29 days 05:09:00,1003.0
8148,1 days 20:35:00,1079.0
8149,2 days 19:16:00,1393.0
8150,11 days 06:40:00,1027.0
8151,12 days 22:20:00,10332.0
8152,12 days 05:10:00,9100.0
8153,8 days 06:00:00,2168.0
8154,1 days 02:21:00,1164.7
8155,3 days 02:00:00,2657.0
8156,5 days 10:00:00,1372.1
8157,9 days 01:11:00,1789.8
8158,7 days 08:00:00,1322.1
8159,11 days 01:00:00,1854.0
8160,4 days 10:30:00,3758.0
8161,6 days 00:00:00,2163.8
8162,4 days 20:00:00,9077.0
8163,6 days 20:30:00,1087.0
8164,3 days 06:00:00,2107.2
8165,11 days 23:30:00,17683.0
8166,10 days 01:30:00,5015.0
8167,8 days 20:00:00,1520.0
8168,8 days 01:33:00,2243.5
8169,11 days 01:54:00,1723.3
8170,6 days 22:27:00,14910.6
8171,2 days 05:30:00,2000.0
8172,4 days 03:50:00,1050.0
8173,4 days 17:30:00,2880.0
8174,6 days 00:01:00,1500.0
8175,2 days 21:00:00,4922.0
8176,2 days 04:00:00,1520.0
8177,4 days 03:33:00,1349.0
8178,17 days 14:57:00,1665.0
8179,51 days 12:07:00,87141.0
8180,51 days 12:07:00,27337.0
8181,51 days 12:07:00,3975.0
8182,36 days 03:09:00,4420.0
8183,18 days 01:35:00,1598.0
8184,19 days 06:44:00,14700.0
8185,18 days 23:54:00,5825.2
8186,29 days 22:58:00,35129.0
8187,24 days 20:53:00,3202.0
8188,30 days 21:00:00,13161.0
8189,133 days 16:30:00,2515.0
8190,29 days 18:00:00,30251.0
8191,77 days 03:57:00,16779.0
8192,29 days 22:30:00,35724.0
8193,30 days 17:00:00,22760.0
8194,1 days 20:07:00,5319.0
8195,87 days 08:54:00,64531.0
8196,14 days 20:30:00,25937.0
8197,12 days 01:52:00,2712.0
8198,4 days 23:07:00,1800.0
8199,1 days 01:00:00,2000.0
8200,1 days 03:14:00,1313.0
8201,51 days 16:14:00,280141.0
8202,1 days 07:47:00,3359.0
8203,15 days 04:00:00,4380.0
8204,14 days 01:21:00,1265.0
8205,15 days 02:32:00,4265.0
8206,15 days 04:08:00,10909.0
8207,13 days 02:16:00,1392.0
8208,15 days 02:45:00,6269.0
8209,95 days 22:40:00,50900.0
8210,94 days 01:31:00,6103.0
8211,2 days 03:05:00,1125.0
8212,3 days 01:30:00,1236.0
8213,13 days 04:01:00,2202.0
8214,8 days 11:05:00,5933.0
8215,13 days 22:44:00,4343.0
8216,6 days 21:30:00,5000.0
8217,7 days 23:10:00,2930.0
8218,7 days 21:15:00,1053.0
8219,8 days 22:22:00,1600.0
8220,7 days 00:31:00,1140.0
8221,12 days 04:33:00,2862.0
8222,33 days 15:50:00,5002.9
8223,33 days 01:36:00,17459.6
8224,33 days 01:36:00,3769.0
8225,108 days 16:36:00,2770.0
8226,3 days 02:15:00,1277.0
8227,5 days 07:29:00,8942.0
8228,0 days 23:33:00,1996.0
8229,25 days 16:00:00,1129.1
8230,66 days 00:06:00,22001.0
8231,3 days 22:51:00,1036.0
8232,2 days 04:05:00,1785.3
8233,127 days 00:00:00,255575.0
8234,3 days 18:56:00,3319.0
8235,24 days 01:30:00,10552.2
8236,2 days 17:30:00,25000.0
8237,32 days 23:44:00,12595.0
8238,1 days 02:15:00,2080.0
8239,3 days 07:12:00,1170.0
8240,5 days 01:58:00,1000.0
8241,2 days 19:45:00,3000.0
8242,2 days 19:47:00,8000.0
8243,2 days 00:54:00,1267.0
8244,50 days 04:45:00,10276.66
8245,50 days 04:00:00,2229.0
8246,34 days 21:05:00,1121.55
8247,126 days 23:00:00,1016.0
8248,0 days 02:32:00,4620.0
8249,4 days 20:48:00,11000.0
8250,6 days 20:06:00,10000.0
8251,5 days 23:00:00,1360.0
8252,1 days 19:53:00,4300.0
8253,2 days 00:35:00,1000.0
8254,0 days 05:20:00,1500.0
8255,1 days 04:23:00,1220.0
8256,0 days 06:04:00,2000.0
8257,0 days 06:30:00,1000.0
8258,6 days 18:55:00,14987.0
8259,0 days 04:20:00,2176.0
8260,0 days 05:40:00,1200.0
8261,0 days 07:30:00,1116.0
8262,0 days 19:03:00,1129.0
8263,1 days 05:05:00,1051.5
8264,70 days 00:35:00,1535.0
8265,2 days 00:35:00,29611.0
8266,0 days 07:15:00,1200.0
8267,1 days 23:01:00,5200.0
8268,0 days 05:06:00,1026.0
8269,5 days 22:28:00,1900.0
8270,7 days 23:03:00,2578.0
8271,1 days 06:37:00,1000.0
8272,10 days 19:40:00,1500.0
8273,3 days 02:26:00,1000.0
8274,6 days 18:36:00,3213.0
8275,73 days 20:49:00,2287.0
8276,85 days 02:18:00,7503.0
8277,86 days 06:05:00,7700.0
8278,82 days 22:18:00,20717.0
8279,82 days 20:25:00,69435.0
8280,87 days 03:28:00,7000.0
8281,26 days 18:40:00,1361.0
8282,7 days 23:39:00,2500.0
8283,80 days 04:00:00,17843.0
8284,10 days 01:00:00,4910.0
8285,89 days 19:00:00,4812.0
8286,90 days 07:38:00,12166.0
8287,91 days 12:38:00,6797.8
8288,90 days 07:48:00,1529.8
8289,127 days 03:00:00,6960.0
8290,142 days 15:17:00,1543.0
8291,67 days 20:30:00,53523.0
8292,28 days 16:24:00,3085.0
8293,110 days 19:17:00,6675.0
8294,130 days 20:06:00,1326.0
8295,82 days 00:41:00,2495.0
8296,82 days 21:22:00,1018.0
8297,63 days 15:16:00,8967.0
8298,35 days 20:04:00,1237.0
8299,41 days 09:00:00,95709.0
8300,19 days 04:53:00,1700.0
8301,77 days 20:30:00,3676.0
8302,32 days 14:06:00,8299.0
8303,0 days 00:15:00,4250.0
8304,8 days 23:30:00,68040.97
8305,67 days 02:01:00,3273.0
8306,91 days 14:35:00,34006.0
8307,91 days 15:50:00,6269.0
8308,91 days 15:00:00,8669.0
8309,91 days 16:00:00,2826.0
8310,91 days 15:00:00,15378.0
8311,97 days 13:00:00,151623.0
8312,101 days 20:03:00,29660.0
8313,16 days 20:15:00,2146.0
8314,90 days 19:23:00,2998.8
8315,86 days 04:25:00,5298.0
8316,82 days 02:26:00,1794.0
8317,2 days 04:26:00,3328.2
8318,34 days 19:00:00,2000.0
8319,21 days 05:00:00,1080.0
8320,57 days 01:00:00,17790.0
8321,37 days 20:04:00,18178.0
8322,32 days 11:38:00,11004.0
8323,93 days 06:05:00,7571.0
8324,7 days 04:15:00,1045.0
8325,18 days 23:30:00,27150.0
8326,10 days 14:27:00,2601.0
8327,87 days 06:16:00,7490.0
8328,83 days 02:51:00,4597.0
8329,126 days 06:30:00,65621.0
8330,2 days 03:15:00,1622.0
8331,0 days 06:00:00,1375.0
8332,94 days 19:07:00,1199.0
8333,13 days 20:32:00,4862.0
8334,89 days 13:38:00,15403.0
8335,51 days 02:36:00,2109.0
8336,51 days 01:46:00,2738.0
8337,89 days 16:59:00,39043.0
8338,8 days 07:00:00,1340.9
8339,111 days 21:27:00,48728.3
8340,1 days 03:30:00,1350.0
8341,80 days 21:05:00,2902.3
8342,1 days 15:30:00,1000.4
8343,70 days 18:05:00,67778.0
8344,67 days 17:33:00,11473.6
8345,109 days 21:43:00,98247.1
8346,102 days 21:02:00,142650.4
8347,101 days 20:33:00,111193.8
8348,71 days 16:30:00,5183.6
8349,78 days 21:30:00,12409.5
8350,54 days 00:26:00,42767.0
8351,100 days 20:50:00,6500.8
8352,78 days 18:48:00,21867.2
8353,25 days 16:35:00,2416.1
8354,64 days 06:08:00,10481.2
8355,92 days 23:53:00,13766.3
8356,78 days 05:46:00,13775.5
8357,78 days 05:23:00,82432.2
8358,8 days 08:19:00,25117.0
8359,62 days 03:42:00,49182.4
8360,37 days 21:25:00,7264.9
8361,112 days 19:06:00,16107.0
8362,106 days 20:11:00,8876.0
8363,104 days 19:25:00,34851.4
8364,61 days 03:31:00,4488.6
8365,94 days 22:46:00,1878.0
8366,24 days 00:52:00,6771.4
8367,56 days 02:00:00,1345.6
8368,34 days 04:49:00,23271.6
8369,52 days 21:03:00,5774.7
8370,50 days 22:57:00,2370.0
8371,97 days 17:14:00,5459.0
8372,97 days 16:39:00,25687.5
8373,18 days 20:05:00,60806.6
8374,75 days 16:05:00,48176.1
8375,97 days 15:20:00,1694.2
8376,6 days 19:35:00,4692.5
8377,31 days 07:52:00,20942.7
8378,75 days 17:24:00,5609.4
8379,43 days 22:05:00,1593.6
8380,64 days 21:48:00,5167.0
8381,5 days 03:38:00,29048.0
8382,74 days 23:25:00,1396.7
8383,57 days 21:10:00,3932.2
8384,97 days 01:48:00,8289.9
8385,75 days 02:03:00,47333.2
8386,75 days 02:10:00,3356.5
8387,98 days 00:41:00,66267.9
8388,69 days 19:42:00,6246.1
8389,38 days 19:03:00,29501.4
8390,52 days 19:08:00,15716.3
8391,76 days 23:55:00,49446.0
8392,88 days 20:06:00,23241.5
8393,91 days 20:14:00,16944.0
8394,49 days 02:06:00,39550.0
8395,76 days 23:40:00,15814.3
8396,73 days 19:03:00,3412.1
8397,96 days 00:23:00,46545.3
8398,93 days 10:10:00,75135.0
8399,81 days 01:42:00,2807.2
8400,95 days 00:38:00,27066.0
8401,49 days 22:27:00,10906.6
8402,10 days 00:01:00,2697.9
8403,45 days 21:00:00,5432.1
8404,3 days 00:03:00,7680.0
8405,45 days 20:38:00,20049.2
8406,100 days 19:08:00,4897.0
8407,38 days 19:18:00,8642.0
8408,100 days 18:42:00,12461.1
8409,62 days 22:47:00,1728.2
8410,100 days 17:37:00,4088.6
8411,62 days 22:11:00,5797.7
8412,100 days 04:33:00,91444.2
8413,77 days 08:12:00,43378.0
8414,13 days 02:16:00,4947.0
8415,52 days 00:00:00,14999.0
8416,99 days 23:01:00,24179.1
8417,7 days 02:39:00,4054.4
8418,98 days 23:45:00,42402.8
8419,25 days 01:44:00,4148.5
8420,52 days 01:09:00,5645.0
8421,59 days 02:48:00,13556.3
8422,98 days 20:44:00,149359.3
8423,25 days 01:23:00,1043.1
8424,12 days 03:48:00,2695.2
8425,99 days 18:25:00,15131.7
8426,77 days 22:59:00,5802.1
8427,6 days 20:30:00,1003.5
8428,6 days 20:30:00,4904.0
8429,56 days 03:20:00,1743.1
8430,6 days 18:02:00,1108.8
8431,59 days 02:00:00,33362.6
8432,52 days 00:00:00,1928.0
8433,56 days 11:29:00,37597.3
8434,28 days 01:24:00,78212.5
8435,15 days 05:05:00,54036.0
8436,39 days 05:46:00,18795.0
8437,15 days 03:29:00,9751.2
8438,51 days 02:06:00,31705.0
8439,58 days 04:35:00,19920.7
8440,93 days 23:12:00,11589.7
8441,14 days 18:30:00,6659.6
8442,12 days 21:15:00,7377.5
8443,66 days 16:35:00,2518.6
8444,58 days 00:30:00,9592.8
8445,16 days 00:47:00,12880.7
8446,37 days 19:00:00,3409.7
8447,3 days 00:35:00,3900.2
8448,95 days 16:23:00,30678.1
8449,56 days 04:56:00,2865.4
8450,95 days 15:48:00,45995.7
8451,26 days 17:24:00,20729.9
8452,66 days 22:15:00,9826.3
8453,27 days 04:00:00,6940.5
8454,93 days 18:16:00,16869.2
8455,55 days 18:10:00,10109.2
8456,89 days 05:16:00,4156.6
8457,48 days 06:54:00,6110.0
8458,23 days 06:00:00,8236.1
8459,53 days 01:48:00,3342.0
8460,85 days 01:12:00,10661.2
8461,49 days 18:57:00,1949.4
8462,63 days 20:43:00,11357.2
8463,86 days 18:31:00,100524.0
8464,91 days 17:20:00,2060.1
8465,71 days 17:35:00,2363.0
8466,87 days 01:02:00,31917.0
8467,71 days 05:47:00,21698.0
8468,11 days 05:00:00,32327.8
8469,48 days 17:12:00,15562.5
8470,29 days 19:11:00,1744.7
8471,59 days 19:17:00,4218.0
8472,40 days 17:00:00,1342.0
8473,27 days 00:36:00,6083.0
8474,23 days 02:22:00,33633.0
8475,27 days 21:51:00,5667.0
8476,34 days 22:54:00,4597.0
8477,6 days 05:38:00,1935.0
8478,7 days 06:16:00,1285.0
8479,15 days 02:26:00,25156.0
8480,16 days 22:30:00,69363.0
8481,9 days 16:56:00,6533.0
8482,3 days 03:30:00,1800.0
8483,14 days 03:30:00,8051.0
8484,14 days 03:43:00,10570.0
8485,4 days 01:10:00,1026.0
8486,1 days 09:00:00,1200.0
8487,55 days 01:50:00,22488.0
8488,52 days 21:47:00,8800.0
8489,4 days 21:45:00,2146.0
8490,27 days 01:55:00,2806.0
8491,13 days 00:57:00,5612.0
8492,18 days 10:00:00,1000.0
8493,7 days 00:02:00,2772.0
8494,0 days 07:15:00,4490.0
8495,22 days 22:25:00,1300.0
8496,9 days 15:30:00,3884.0
8497,3 days 05:15:00,6868.0
8498,0 days 21:17:00,1616.0
8499,2 days 06:19:00,4759.0
8500,112 days 01:57:00,1522.7
8501,3 days 12:27:00,41195.0
8502,29 days 21:25:00,9820.0
8503,29 days 21:28:00,3913.0
8504,2 days 17:59:00,6200.0
8505,26 days 01:24:00,5250.0
8506,1 days 18:43:00,1494.0
8507,1 days 22:23:00,1330.0
8508,1 days 03:09:00,1092.0
8509,4 days 05:29:00,10845.0
8510,3 days 01:31:00,2056.0
8511,1 days 03:34:00,2260.0
8512,63 days 11:00:00,21640.0
8513,31 days 03:20:00,1750.0
8514,14 days 20:56:00,283180.0
8515,1 days 05:27:00,2268.0
8516,1 days 19:19:00,2437.0
8517,0 days 08:30:00,3500.0
8518,2 days 00:00:00,2066.0
8519,1 days 02:00:00,1500.0
8520,2 days 03:39:00,1194.0
8521,6 days 00:00:00,2043.0
8522,11 days 03:12:00,8721.0
8523,0 days 19:44:00,1778.0
8524,0 days 07:30:00,2707.0
8525,31 days 04:31:00,3073.0
8526,0 days 06:39:00,1034.6
8527,69 days 00:35:00,4850.0
8528,88 days 00:11:00,18847.0
8529,3 days 01:33:00,1107.0
8530,11 days 03:23:00,5762.0
8531,1 days 01:49:00,2291.4
8532,2 days 02:00:00,3507.3
8533,0 days 22:02:00,1967.3
8534,1 days 02:23:00,3365.3
8535,0 days 18:19:00,3203.4
8536,2 days 05:00:00,4194.5
8537,8 days 06:00:00,5723.6
8538,8 days 03:13:00,2322.0
8539,8 days 01:45:00,13949.5
8540,1 days 05:35:00,1549.0
8541,3 days 03:18:00,2896.0
8542,15 days 05:20:00,1434.0
8543,15 days 01:40:00,3811.0
8544,1 days 20:58:00,2229.5
8545,1 days 03:58:00,4985.7
8546,4 days 05:08:00,7112.0
8547,3 days 05:00:00,22787.0
8548,4 days 05:00:00,1984.0
8549,14 days 01:00:00,1907.0
8550,18 days 21:30:00,2005.0
8551,2 days 01:00:00,1550.0
8552,3 days 20:59:00,1714.0
8553,3 days 01:44:00,1400.0
8554,2 days 20:32:00,2376.0
8555,4 days 15:00:00,4682.1
8556,4 days 02:00:00,4050.6
8557,4 days 04:30:00,4000.0
8558,7 days 04:00:00,5279.0
8559,13 days 05:50:00,3437.0
8560,6 days 04:29:00,1045.0
8561,12 days 16:57:00,1037.0
8562,94 days 22:00:00,20840.0
8563,21 days 15:03:00,3024.0
8564,7 days 02:15:00,1100.0
8565,114 days 00:12:00,4740.0
8566,3 days 23:36:00,1338.6
8567,15 days 00:35:00,6707.0
8568,7 days 00:30:00,3000.0
8569,81 days 08:30:00,101028.0
8570,15 days 01:50:00,1845.5
8571,91 days 03:10:00,26452.2
8572,36 days 20:50:00,48849.8
8573,7 days 07:30:00,12024.0
8574,5 days 01:51:00,14049.0
8575,6 days 00:00:00,8687.9
8576,1 days 05:25:00,2614.7
8577,99 days 22:36:00,66613.0
8578,2 days 19:36:00,1745.0
8579,9 days 02:47:00,5448.0
8580,0 days 07:00:00,1500.0
8581,2 days 04:23:00,1209.0
8582,14 days 02:19:00,2250.0
8583,55 days 02:32:00,218138.0
8584,99 days 15:00:00,7107.0
8585,155 days 16:00:00,2815.0
8586,0 days 06:22:00,2000.0
8587,8 days 18:58:00,33103.0
8588,95 days 21:57:00,165883.4
8589,43 days 05:01:00,132646.0
8590,40 days 21:33:00,64007.7
8591,62 days 04:56:00,88483.5
8592,77 days 20:48:00,11212.7
8593,125 days 21:23:00,2953.1
8594,4 days 08:13:00,1954.2
8595,2 days 08:52:00,1715.5
8596,89 days 17:01:00,6567.4
8597,89 days 17:30:00,14768.1
8598,6 days 21:09:00,1980.2
8599,5 days 05:38:00,1920.0
8600,9 days 01:57:00,1655.0
8601,11 days 22:54:00,5723.6
8602,8 days 01:56:00,9516.0
8603,1 days 00:00:00,1010.0
8604,8 days 01:58:00,2487.0
8605,49 days 23:19:00,2556.0
8606,2 days 12:00:00,5260.9
8607,5 days 01:00:00,4550.0
8608,0 days 17:45:00,1148.0
8609,81 days 22:00:00,4861.3
8610,31 days 20:45:00,25260.0
8611,105 days 22:00:00,39639.8
8612,52 days 08:15:00,15002.0
8613,92 days 19:30:00,35500.0
8614,66 days 21:45:00,1536.0
8615,5 days 12:00:00,26428.0
8616,98 days 02:00:00,16703.6
8617,6 days 05:00:00,12783.7
8618,79 days 01:00:00,8660.9
8619,82 days 18:00:00,97303.0
8620,57 days 21:30:00,9527.4
8621,64 days 01:00:00,22613.0
8622,65 days 00:30:00,41628.0
8623,69 days 19:15:00,50773.7
8624,68 days 00:15:00,31089.9
8625,89 days 18:00:00,4481.0
8626,5 days 18:30:00,14235.0
8627,100 days 19:15:00,121339.2
8628,16 days 23:45:00,35748.9
8629,42 days 03:15:00,6135.2
8630,79 days 21:45:00,213254.1
8631,11 days 19:30:00,9453.2
8632,0 days 06:15:00,1011.9
8633,20 days 02:30:00,43199.8
8634,99 days 20:00:00,103967.5
8635,11 days 20:00:00,7563.2
8636,8 days 19:15:00,13789.6
8637,68 days 03:00:00,11542.9
8638,7 days 10:30:00,13932.0
8639,0 days 12:00:00,8988.0
8640,3 days 03:00:00,8358.0
8641,98 days 00:00:00,21492.89
8642,89 days 18:00:00,30929.0
8643,2 days 00:30:00,2500.0
8644,1 days 11:30:00,3038.4
8645,91 days 01:00:00,30736.8
8646,107 days 16:30:00,59532.5
8647,98 days 21:15:00,312918.3
8648,9 days 01:00:00,54503.0
8649,3 days 01:00:00,6160.8
8650,10 days 12:45:00,1563.9
8651,38 days 22:00:00,8867.3
8652,8 days 03:45:00,55704.0
8653,4 days 06:00:00,10471.0
8654,50 days 07:00:00,14413.0
8655,69 days 02:00:00,14881.3
8656,16 days 23:45:00,52108.5
8657,99 days 21:30:00,112806.8
8658,55 days 21:30:00,8019.8
8659,15 days 07:15:00,9405.0
8660,100 days 03:00:00,276038.1
8661,97 days 16:15:00,4223.7
8662,44 days 01:30:00,1009.0
8663,10 days 07:15:00,12923.6
8664,30 days 01:15:00,15028.9
8665,1 days 03:00:00,1301.0
8666,0 days 06:00:00,1892.0
8667,0 days 18:10:00,23000.0
8668,2 days 03:24:00,1060.0
8669,1 days 23:26:00,11400.0
8670,4 days 06:23:00,4300.0
8671,4 days 20:57:00,1306.0
8672,0 days 22:46:00,2435.8
8673,3 days 05:07:00,5204.0
8674,5 days 05:57:00,3000.0
8675,6 days 20:05:00,4472.0
8676,3 days 20:00:00,1800.0
8677,0 days 16:15:00,1000.0
8678,1 days 18:55:00,1600.0
8679,45 days 05:01:00,20621.0
8680,70 days 22:02:00,49100.0
8681,85 days 03:03:00,9211.0
8682,110 days 19:14:00,3082.0
8683,1 days 01:15:00,1110.0
8684,3 days 02:00:00,1174.0
8685,4 days 19:46:00,10468.0
8686,1 days 01:59:00,2104.0
8687,0 days 01:42:00,1000.0
8688,0 days 07:03:00,6400.0
8689,0 days 05:00:00,2500.0
8690,0 days 03:52:00,1500.0
8691,5 days 12:44:00,1049.0
8692,8 days 23:20:00,2103.0
8693,4 days 01:57:00,8500.0
8694,3 days 01:32:00,3409.0
8695,1 days 03:30:00,2200.0
8696,0 days 08:45:00,1200.0
8697,11 days 04:44:00,4582.0
8698,38 days 09:01:00,17823.0
8699,0 days 06:28:00,1500.0
8700,4 days 22:31:00,5086.0
8701,8 days 07:00:00,2759.0
8702,0 days 21:30:00,1161.0
8703,10 days 06:00:00,5963.0
8704,0 days 01:06:00,2000.0
8705,6 days 13:36:00,1616.0
8706,0 days 06:15:00,1000.0
8707,0 days 20:26:00,1391.0
